article_id,filename,year,decade,journal,title,doi,coding_basis,Source_Type,Peer_Review,Evidence_Type,Primary_Methodology,Library_Context,Game_Format,Service_Area,Audience,Intended_Outcome,Evidence_Confidence,Service_Conditions_Addressed,Conceptual_Theme,Coding_Confidence
F37D972A5C,phd1984(F37D972A5C).md,1984,1980s,Cataloging & Classification Quarterly,Subject Access to Urban Studies Monographs,10.1300/J104v05n01_05,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,equitable_access,,,,low
0776648A19,heynen1984(0776648A19).md,1984,1980s,Cataloging & Classification Quarterly,The ARL Microform Project for the Bibliographic Control of Microforms: Report on a Survey of Microform Sets in U.S. and Canadian Libraries,10.1300/J104v04n04_03,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,survey,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,medium
8BEE19E1DC,mccrank1984(8BEE19E1DC).md,1984,1980s,Cataloging & Classification Quarterly,The Bibliographic Control of Rare Books,10.1300/J104v05n01_03,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,cultural_heritage_institution,unspecified_game_format,collections_and_access,not_applicable,cultural_stewardship_and_preservation,,,,low
EC6A45973E,shore1984(EC6A45973E).md,1984,1980s,Cataloging & Classification Quarterly,Variation Between Personal Name Headings and Title Page Usage,10.1300/J104v04n04_01,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,engagement_and_participation,,,,low
045B006BE1,reeb1985(045B006BE1).md,1985,1980s,Cataloging & Classification Quarterly,A Quantitative Method for Evaluating the Quality of Cataloging,10.1300/J104v05n02_03,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,cultural_stewardship_and_preservation,,,,low
CFFB007C0E,submission1985(CFFB007C0E).md,1985,1980s,Cataloging & Classification Quarterly,Business-Oriented Software,10.1300/J104v06n02_05,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
02D5784957,lahiri1985(02D5784957).md,1985,1980s,Cataloging & Classification Quarterly,Cataloging and a Bibliographic Republic,10.1300/J104v05n04_06,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,cultural_stewardship_and_preservation,,,,low
ED2C3DC35A,harris1985(ED2C3DC35A).md,1985,1980s,Cataloging & Classification Quarterly,Cataloging of Theses,10.1300/J104v05n04_01,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,cultural_stewardship_and_preservation,,,,low
B388809CF3,mcnellis1985(B388809CF3).md,1985,1980s,Cataloging & Classification Quarterly,Describing Reproductions,10.1300/J104v05n03_03,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
4F20799F29,roughton1985(4F20799F29).md,1985,1980s,Cataloging & Classification Quarterly,Educating the Dinosaur,10.1300/J104v06n01_03,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,cultural_stewardship_and_preservation,,,,low
8F14FC8E6A,submission1985(8F14FC8E6A).md,1985,1980s,Cataloging & Classification Quarterly,Educational Game Software,10.1300/J104v06n02_04,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
AAEC33B9E5,submission1985(AAEC33B9E5).md,1985,1980s,Cataloging & Classification Quarterly,Educational Software-,10.1300/J104v06n02_03,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
23C8C26AF1,mls1985(23C8C26AF1).md,1985,1980s,Cataloging & Classification Quarterly,Enhanced Access to Pamphlets,10.1300/J104v05n04_03,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,academic_library,unspecified_game_format,collections_and_access,not_applicable,equitable_access,,,,low
35BCD20856,sluk1985(35BCD20856).md,1985,1980s,Cataloging & Classification Quarterly,Enhancing a National Database,10.1300/J104v06n01_05,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,cultural_stewardship_and_preservation,,,,low
E02421C293,ba1985(E02421C293).md,1985,1980s,Cataloging & Classification Quarterly,Establishing Slavic Headings Under AACR2,10.1300/J104v05n02_02,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
9B18554E2A,ba1985(9B18554E2A).md,1985,1980s,Cataloging & Classification Quarterly,Geographic Headings Online,10.1300/J104v05n02_04,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,community_and_inclusion,not_applicable,not_applicable,,,,low
DF032F9EBA,mcconnell1985(DF032F9EBA).md,1985,1980s,Cataloging & Classification Quarterly,Languages of Melanesia,10.1300/J104v05n03_05,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
25D7FA8A89,barnard1985(25D7FA8A89).md,1985,1980s,Cataloging & Classification Quarterly,Law Book Copy Cataloging on OCLC,10.1300/J104v05n04_07,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,theoretical_or_conceptual,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,cultural_stewardship_and_preservation,,,,low
37D7C803FE,ab1985(37D7C803FE).md,1985,1980s,Cataloging & Classification Quarterly,LC Classification of a Library and Information Science Library for Maximum Shelf Retrieval,10.1300/J104v05n02_05,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
F39E8A1E6A,studwell1985(F39E8A1E6A).md,1985,1980s,Cataloging & Classification Quarterly,"Library of Congress Subject Heading Period Subdivisions for Australia, New Zealand and Selected World Islands",10.1300/J104v05n03_06,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
D30CC08F69,studwell1985(D30CC08F69).md,1985,1980s,Cataloging & Classification Quarterly,Library of Congress Subject Heading Period Subdivisions for Eastern Europe Excluding the Soviet Union,10.1300/J104v06n01_06,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
608AB3546C,mls1985(608AB3546C).md,1985,1980s,Cataloging & Classification Quarterly,Online Catalog Maintenance,10.1300/J104v06n01_04,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
2A8291B306,maccaferri1985(2A8291B306).md,1985,1980s,Cataloging & Classification Quarterly,Ottoman Turkish Cataloging I,10.1300/J104v05n04_02,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,cultural_stewardship_and_preservation,,,,low
99BFF08FF9,mcconnell1985(99BFF08FF9).md,1985,1980s,Cataloging & Classification Quarterly,Peoples of Melanesia,10.1300/J104v05n04_04,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
7C377CED0C,intner1985(7C377CED0C).md,1985,1980s,Cataloging & Classification Quarterly,Problems and Solutions in Descriptive Cataloging of Microcomputer Software,10.1300/J104v05n03_04,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,cultural_stewardship_and_preservation,,,,low
ADC98AE231,ba1985(ADC98AE231).md,1985,1980s,Cataloging & Classification Quarterly,Reclassification in an Automated Environment,10.1300/J104v05n02_01,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
5173D562C8,lin1985(5173D562C8).md,1985,1980s,Cataloging & Classification Quarterly,Rule of Three,10.1300/J104v05n04_05,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,creation_and_making,not_applicable,not_applicable,,,,low
A574ED17D1,submission1985(A574ED17D1).md,1985,1980s,Cataloging & Classification Quarterly,Selected Sources,10.1300/J104v06n02_08,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
2E68FB7E48,submission1985(2E68FB7E48).md,1985,1980s,Cataloging & Classification Quarterly,Simplification Methods for MRDF Cataloging,10.1300/J104v06n02_06,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,cultural_stewardship_and_preservation,,,,low
70C6963288,submission1985(70C6963288).md,1985,1980s,Cataloging & Classification Quarterly,The Cataloger's Bookshelf,10.1300/J104v05n04_08,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
F9A7768B97,submission1985(F9A7768B97).md,1985,1980s,Cataloging & Classification Quarterly,The Future,10.1300/J104v06n02_07,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
E04742A849,smiraglia1985(E04742A849).md,1985,1980s,Cataloging & Classification Quarterly,Theoretical Considerations in the Bibliographic Control of Music Materials in Libraries,10.1300/J104v05n03_01,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,theoretical_or_conceptual,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
119AD0FCD9,piternick1985(119AD0FCD9).md,1985,1980s,Cataloging & Classification Quarterly,"Traditional Interpretations of ""Authorship"" and ""Responsibility"" in the Description of Scientific and Technical Documents",10.1300/J104v05n03_02,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
EBE2DD6A68,studwell1985(EBE2DD6A68).md,1985,1980s,Cataloging & Classification Quarterly,"Why Not an ""AACR"" for Subject Headings?",10.1300/J104v06n01_02,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,theoretical_or_conceptual,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,cultural_stewardship_and_preservation,,,,low
39088873EB,ba1986(39088873EB).md,1986,1980s,Cataloging & Classification Quarterly,A Review of Recent Developments in Rare Books Cataloging,10.1300/J104v07n01_06,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,cultural_stewardship_and_preservation,,,,low
397409ABCF,broadbent1986(397409ABCF).md,1986,1980s,Cataloging & Classification Quarterly,A Study of Humanities Faculty Library Information Seeking Behavior,10.1300/J104v06n03_03,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,educators,creativity_and_production,,,,low
D6996E7A2B,jeng1986(D6996E7A2B).md,1986,1980s,Cataloging & Classification Quarterly,An Expert System for Determining Title Proper in Descriptive Cataloging,10.1300/J104v07n02_07,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,theoretical_or_conceptual,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,cultural_stewardship_and_preservation,,,,low
F93A0E287A,shatford1986(F93A0E287A).md,1986,1980s,Cataloging & Classification Quarterly,Analyzing the Subject of a Picture: A Theoretical Approach,10.1300/J104v06n03_04,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,theoretical_or_conceptual,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,cultural_stewardship_and_preservation,,,,low
