article_id,year,decade,journal,title
A6A3AF90EE,1990,1990s,Cataloging & Classification Quarterly,Toward the Catalog as a Tutorial Guide to the Literature
88D96C3A81,1990,1990s,Cataloging & Classification Quarterly,Would the Reintroduction of Latest Entry Cataloging Create More Problems Than It Would Resolve?
E6539CDF4A,1991,1990s,Cataloging & Classification Quarterly,A Chinese Challenge:
4788687300,1991,1990s,Cataloging & Classification Quarterly,A Critical Introduction to the 7th Edition (1987) of the Colon Classification
B13EF4D4A7,1991,1990s,Cataloging & Classification Quarterly,Arabic Personal Names
6D2370CEE0,1991,1990s,Cataloging & Classification Quarterly,Authority Control Efficiency Increase
381BA62356,1991,1990s,Cataloging & Classification Quarterly,Bibliographic Record Maintenance and Control in a Consortium Database
B8FC188C37,1991,1990s,Cataloging & Classification Quarterly,"Cataloging & Classification Quarterly, 1980-1990"
949DDC8CC9,1991,1990s,Cataloging & Classification Quarterly,"Cataloging in the ""Paperless Information"" Age"
6438A9156B,1991,1990s,Cataloging & Classification Quarterly,Chinese Personal Names and Titles
41648C1ACF,1991,1990s,Cataloging & Classification Quarterly,"Dr. Osborn's 1941 ""The Crisis in Cataloging"""
07F8637788,1991,1990s,Cataloging & Classification Quarterly,From Cutter and Dewey to Mortimer Taube and Beyond
FAAFD36AB3,1991,1990s,Cataloging & Classification Quarterly,Hierarchical Structure of Subject Headings in the Social Sciences
20519A4F8D,1991,1990s,Cataloging & Classification Quarterly,Hit Rates with the OCLC CD450 Cataloging System
3E70B02D16,1991,1990s,Cataloging & Classification Quarterly,Issues in the Cataloging of Commercially Available Videocassettes of Television Programs
555358EEAD,1991,1990s,Cataloging & Classification Quarterly,On the Processing of Kwan-ching in the Title of East-Asian Materials-
EB8E2632EF,1991,1990s,Cataloging & Classification Quarterly,Patron Expectations About Collocation
2204231A6E,1991,1990s,Cataloging & Classification Quarterly,Problems with the Basis for the Title Main Entry of Motion Pictures According to the Anglo-American Cataloging Rules
F5428185E1,1991,1990s,Cataloging & Classification Quarterly,Russian/Soviet History in Library Classifications
025692C8C4,1991,1990s,Cataloging & Classification Quarterly,Semantic Relationships Between Title Phrases and LCSH
F7606B943A,1991,1990s,Cataloging & Classification Quarterly,Sound Recording Cataloging
9F1304F462,1991,1990s,Cataloging & Classification Quarterly,Subject Authority Control on the Dynix System
CF22DF2508,1991,1990s,Cataloging & Classification Quarterly,Suggested Standards for Cataloging Textbooks
A7C0077BC8,1991,1990s,Cataloging & Classification Quarterly,"The ALCTS ""Bibliographic Control of Microforms"" Preconference"
0718F60329,1991,1990s,Cataloging & Classification Quarterly,The Changing Role of the Catalog Librarian
C6F45CBDC7,1991,1990s,Cataloging & Classification Quarterly,The Future of AACR2
9F7A0C28CF,1991,1990s,Cataloging & Classification Quarterly,The No-Main-Entry Principle and the Automated Catalog
DAB3D861FD,1991,1990s,Cataloging & Classification Quarterly,Uniform Titles as Linking Devices
0C02EA3F0F,1991,1990s,Cataloging & Classification Quarterly,Wade-Giles or Hanyu Pinyin:
7358E19339,1992,1990s,Cataloging & Classification Quarterly,Adding a Nonlibrary Campus Collection to the Library Database
5DAB13B480,1992,1990s,Cataloging & Classification Quarterly,An Overview of Medieval Library Cataloging
C7FD3F11B8,1992,1990s,Cataloging & Classification Quarterly,Automated Pre-Coding of Free-Floating Subdivisions in Subject Authority Control at the University of North Florida Libraries
7C7E10C968,1992,1990s,Cataloging & Classification Quarterly,Bibliographic Records Enhancement:
10815F7CF3,1992,1990s,Cataloging & Classification Quarterly,Bulk Loading of Records for Microform Sets into the Online Catalogue
D497A13CEF,1992,1990s,Cataloging & Classification Quarterly,Cataloging Ethiopian Personal Names
A6B72A4A03,1992,1990s,Cataloging & Classification Quarterly,Cataloging Legal Databases Available Through LEXIS
789F7DE9B7,1992,1990s,Cataloging & Classification Quarterly,Cataloging Theses and Dissertations
60A78E4BB6,1992,1990s,Cataloging & Classification Quarterly,Chinese Names in English
5A508FAF9C,1992,1990s,Cataloging & Classification Quarterly,Chinese Romanization Change:
C2ACE1C144,1992,1990s,Cataloging & Classification Quarterly,Control of Personal Names
9A37DE44CD,1992,1990s,Cataloging & Classification Quarterly,Creation and Implementation of an Automated Authority Section at the Texas A&M University Library
84AC591ED5,1992,1990s,Cataloging & Classification Quarterly,Critical Views of LCSH- Ten Years Later:
AA373E3BBD,1992,1990s,Cataloging & Classification Quarterly,Describing the Foreign Language Skills of Catalogers in Academic Libraries
7539C1C393,1992,1990s,Cataloging & Classification Quarterly,Editing Recon Records
95E376D592,1992,1990s,Cataloging & Classification Quarterly,Enhancing Access to Information:
11DADCC41E,1992,1990s,Cataloging & Classification Quarterly,Enhancing Access to the Library's Collections:
F55E5D433E,1992,1990s,Cataloging & Classification Quarterly,Foreword
EAA65EC7E2,1992,1990s,Cataloging & Classification Quarterly,Hebrew and Arabic Script Materials in the Automated Library
F443471B38,1992,1990s,Cataloging & Classification Quarterly,Linking Library Records to Bibliographic Databases:
7554240219,1992,1990s,Cataloging & Classification Quarterly,Managing Authority Control in a Retrospective Conversion Project
495B914242,1992,1990s,Cataloging & Classification Quarterly,Of Eggs and Baskets:
F32958CD2A,1992,1990s,Cataloging & Classification Quarterly,Offloading or Staff Development? Team Cataloging at the University of Florida
907D3DE624,1992,1990s,Cataloging & Classification Quarterly,Opening Up Information Access Through the Electronic Catalog
CFC9737C5A,1992,1990s,Cataloging & Classification Quarterly,Organizing the Fourth Estate Classification of Newspapers at Washington State University
28A0AABD23,1992,1990s,Cataloging & Classification Quarterly,PREMARC A History and Status Report
2C00A0306E,1992,1990s,Cataloging & Classification Quarterly,Recon Road Maps
539CA07A5E,1992,1990s,Cataloging & Classification Quarterly,Remote Access:
10489FBE50,1992,1990s,Cataloging & Classification Quarterly,Retrospective Coversion of a Medium-Sized Academic Library
A599DA4107,1992,1990s,Cataloging & Classification Quarterly,Serials Retrospective Conversion
41A563FE08,1992,1990s,Cataloging & Classification Quarterly,Series Authority Control:
CD3A3723CA,1992,1990s,Cataloging & Classification Quarterly,Streamlining a Conversion Project with a Staff PC Workstation and Shelf List Sampling
00E70FAEFB,1992,1990s,Cataloging & Classification Quarterly,Subject Content Through Title
CA81B0FFBE,1992,1990s,Cataloging & Classification Quarterly,The Academic Paraprofessional Cataloger:
7DF3F7A275,1992,1990s,Cataloging & Classification Quarterly,"The Catalogers' ""Invisible College"" at work"
34180C2FCE,1992,1990s,Cataloging & Classification Quarterly,The Effectiveness of Keyword Searching in the Retrieval of Musical Works on Sound Recordings
FA44713669,1992,1990s,Cataloging & Classification Quarterly,The Georgia Institute of Technology Electronic Library:
DB749E8CEB,1992,1990s,Cataloging & Classification Quarterly,The Imaging Industry Wants Us!
1B96E48796,1992,1990s,Cataloging & Classification Quarterly,The Library of Congress's Policy on Cataloging Microform Reproductions and Photocopies
5E03AAE463,1992,1990s,Cataloging & Classification Quarterly,The New Literary Scholorship and a Basis for Increased Subject Catalog Access to Imaginative Literature
831199D81E,1992,1990s,Cataloging & Classification Quarterly,The Next Generation of Online Public Access Catalogs:
7BC6A12B3E,1992,1990s,Cataloging & Classification Quarterly,The Pragmatic Basis of Catalog Codes
D47B0280CF,1992,1990s,Cataloging & Classification Quarterly,"Thomas Hyde, Julia Pettee and the Development of Cataloging Principles; with a Translation of Hyde's 1674 Preface to the Reader"
03FAEBDF71,1992,1990s,Cataloging & Classification Quarterly,User Instruction for Access to Catalogs and Databases on the Internet
FEF6A3C5A3,1992,1990s,Cataloging & Classification Quarterly,Workflow Considerations in Retrospective Conversion Projects for Scores
68F701BFB2,1993,1990s,Cataloging & Classification Quarterly,A Comparison of New OCLC/PRISM Searches with Earlier OCLC Derived Searches
48380E142C,1993,1990s,Cataloging & Classification Quarterly,A Cooperative Cataloging Proposal for Slavic and East European Languages and the Languages of the Former Soviet Union
EF1E195351,1993,1990s,Cataloging & Classification Quarterly,A Look at Hebraica Cataloging in the United States
6BE208325E,1993,1990s,Cataloging & Classification Quarterly,A Look at Subject Headings
AC55DA2CBE,1993,1990s,Cataloging & Classification Quarterly,A Practitioner's View of the Education of Catalogers
04FDD8DD8E,1993,1990s,Cataloging & Classification Quarterly,An Analysis of Courses in Cataloging and Classification and Related Areas Offered in Sixteen Graduate Library Schools and Their Relationship to Present and Future Trends in Cataloging and Classification and to Cognitive Needs of Professional Academic Catalogers
17A3553541,1993,1990s,Cataloging & Classification Quarterly,Bliss Bibliographic Classification 2nd Edition
E2802ABE2F,1993,1990s,Cataloging & Classification Quarterly,Catalogers and Workstations
8A3F2D4B0E,1993,1990s,Cataloging & Classification Quarterly,Cataloging Alternatives
6ACD56A3CA,1993,1990s,Cataloging & Classification Quarterly,Cataloging at the Bibliotheque Nationale
36519E9860,1993,1990s,Cataloging & Classification Quarterly,Cataloging Field Recordings of American Indian Languages
77F79FED29,1993,1990s,Cataloging & Classification Quarterly,Cataloging Icelandic Materials
4392CC5F83,1993,1990s,Cataloging & Classification Quarterly,Cataloging Non-English Governement Publications in a Medium Research Library
D1292191D4,1993,1990s,Cataloging & Classification Quarterly,Cataloging Non-English Materials at Cleveland Public Library
2C94402D34,1993,1990s,Cataloging & Classification Quarterly,Cataloging of Materials in African Languages
E8AB8CD7AA,1993,1990s,Cataloging & Classification Quarterly,"Cataloging of Middle Eastern Materials (Arabic, Persian, and Turkish)"
483B7E4D27,1993,1990s,Cataloging & Classification Quarterly,Cataloging Telephone Directories
23BD508F1C,1993,1990s,Cataloging & Classification Quarterly,Cataloguing in the Official and Heritage Languages at the National Library of Canada
3F7C97F32F,1993,1990s,Cataloging & Classification Quarterly,Cataloguing of Slavic Materials
1802326AD7,1993,1990s,Cataloging & Classification Quarterly,Central Asian Cataloging
B0B2488D0A,1993,1990s,Cataloging & Classification Quarterly,Classification for Materials on the Bahà'ì Religion:
ED935B9A88,1993,1990s,Cataloging & Classification Quarterly,Continuing Education for Technical Services
8E38D8979E,1993,1990s,Cataloging & Classification Quarterly,Cost Analysis of NACO Participation at Indiana University
A8DCDB33CA,1993,1990s,Cataloging & Classification Quarterly,Developing Priorities for Authority Work at the University at Buffalo Libraries
1B2D1B7A15,1993,1990s,Cataloging & Classification Quarterly,Discarding the Main Entry in an Online Cataloging Environment
9D684368E3,1993,1990s,Cataloging & Classification Quarterly,Education for Cataloging
6EA4369819,1993,1990s,Cataloging & Classification Quarterly,Education for Serials
5A6F96AC7A,1993,1990s,Cataloging & Classification Quarterly,Education for Technical Services
50029A898F,1993,1990s,Cataloging & Classification Quarterly,Enhanced Subject Access in Ohio Public Libraries
1E4F12612D,1993,1990s,Cataloging & Classification Quarterly,Indexing and Its Relevance to Technical Processing
082158A4DA,1993,1990s,Cataloging & Classification Quarterly,Indexing Practices at the National Agricultural Library
44C45D0599,1993,1990s,Cataloging & Classification Quarterly,Intellectual Control of Visual Archives
55C70BE888,1993,1990s,Cataloging & Classification Quarterly,Is Cooperative Cataloging Realistic?
72CC191A8F,1993,1990s,Cataloging & Classification Quarterly,Issues and Problems in Cataloging the Languages of the World
913745AE4C,1993,1990s,Cataloging & Classification Quarterly,Jurgen Habermas and Collection Development
C65F5C9FCC,1993,1990s,Cataloging & Classification Quarterly,Jurgen Habermas and the Ethics of Gatekeeping
17EE107C6C,1993,1990s,Cataloging & Classification Quarterly,Languages of India
E9FC2BB053,1993,1990s,Cataloging & Classification Quarterly,Linkage in USMARC Bibliographic Records
32701C73E1,1993,1990s,Cataloging & Classification Quarterly,Local Systems and Authority Control
DB863E241F,1993,1990s,Cataloging & Classification Quarterly,Objectivity in Evaluating Subject Heading Assignment
5176195D69,1993,1990s,Cataloging & Classification Quarterly,OCLC Cataloging Peer Committees
D09C1E9F2E,1993,1990s,Cataloging & Classification Quarterly,Original Cataloging in a Decentralized Environment
80D99B39C9,1993,1990s,Cataloging & Classification Quarterly,Period Subdivisions in the Library of Congress Subject Headings System - Some Thoughts and Recommendations for the Future
22ECC6D156,1993,1990s,Cataloging & Classification Quarterly,Putting Theory into Practice
D0A50C758A,1993,1990s,Cataloging & Classification Quarterly,Quality Control of Chinese-Language Records Using a Rule-Based Data Validation System - Part 1
A1158372A8,1993,1990s,Cataloging & Classification Quarterly,Software Review
05B54C48F3,1993,1990s,Cataloging & Classification Quarterly,Strategies for Reducing Billable OCLC Searches Used in Cataloging
EB87C8CABC,1993,1990s,Cataloging & Classification Quarterly,The Cataloging of Chinese Legal Materials
46BAA03CCC,1993,1990s,Cataloging & Classification Quarterly,The Education of Catalogers
E3FBC34846,1993,1990s,Cataloging & Classification Quarterly,The Languages of the Pacific
